prompt,image_name,index,Quality,Authenticity,Correspondence,score_1,score_2,score_3,score_4,score_5
a large white yacht in a calm bay on a sunny day,Unidiffuser/032-2.png,32,0.58513430774327,0.617784525873485,0.6477576071661789,3,4,4,3,3
a large white yacht in a calm bay on a sunny day,Unidiffuser/032-3.png,32,0.3802076247530259,0.461462202403429,0.450141263324263,2,3,2,2,3
a large white yacht in a calm bay on a sunny day,Unidiffuser/032-4.png,32,0.601624298689131,0.632808465691095,0.652825148447029,4,4,4,3,3
purple lego dollhouse with a pool and a swing,Controlnet/033-1.png,33,0.545826066710188,0.581411237068553,0.538319840258343,4,4,4,3,3
purple lego dollhouse with a pool and a swing,Controlnet/033-2.png,33,0.559986079527799,0.597533907219552,0.5861000396571999,4,4,3,2,2
purple lego dollhouse with a pool and a swing,Controlnet/033-3.png,33,0.459790741231168,0.487141990685743,0.445885623544747,3,3,3,3,2
purple lego dollhouse with a pool and a swing,Controlnet/033-4.png,33,0.537863799448256,0.515497048802469,0.60993613674554,4,4,4,3,3
purple lego dollhouse with a pool and a swing,DALLE/033-1.png,33,0.558035892880248,0.5501103071692109,0.635607498585554,4,4,4,3,3
purple lego dollhouse with a pool and a swing,DALLE/033-2.png,33,0.5245312437012101,0.498787414493355,0.468597279135483,3,3,3,3,3
purple lego dollhouse with a pool and a swing,DALLE/033-3.png,33,0.558920548309906,0.531471490510254,0.5308938507884811,4,4,4,2,3
purple lego dollhouse with a pool and a swing,DALLE/033-4.png,33,0.545420387790714,0.504104103398748,0.509169347355958,4,4,4,3,3
purple lego dollhouse with a pool and a swing,Glide/033-1.png,33,0.440249978075665,0.432705038301695,0.417988784954057,2,3,1,2,2
purple lego dollhouse with a pool and a swing,Glide/033-2.png,33,0.416438678817697,0.4370258044920019,0.507613704173677,2,3,2,2,2
purple lego dollhouse with a pool and a swing,Glide/033-3.png,33,0.377124685717068,0.381297458377116,0.494001611247346,1,1,1,2,3
purple lego dollhouse with a pool and a swing,Glide/033-4.png,33,0.4040779684154409,0.483479754588326,0.448782556340578,1,2,2,2,2
purple lego dollhouse with a pool and a swing,Lafite/033-1.png,33,0.358039472779335,0.429764068453913,0.44596405625946,1,1,1,2,1
purple lego dollhouse with a pool and a swing,Lafite/033-2.png,33,0.388303002166985,0.398245749434604,0.43045640864527,1,1,1,2,2
purple lego dollhouse with a pool and a swing,Lafite/033-3.png,33,0.405908478136903,0.41335775868512,0.439283781044514,2,3,3,3,2
purple lego dollhouse with a pool and a swing,Lafite/033-4.png,33,0.42017135227471,0.476093307831209,0.473530797036317,2,3,4,3,3
purple lego dollhouse with a pool and a swing,stable-diffusion/033-1.png,33,0.5482121044767,0.552296071419804,0.588161355982887,4,4,4,3,3
purple lego dollhouse with a pool and a swing,stable-diffusion/033-2.png,33,0.526704813837355,0.569108074374976,0.550062858538904,4,3,3,3,2
purple lego dollhouse with a pool and a swing,stable-diffusion/033-3.png,33,0.588132491193001,0.546837292321097,0.559134672025861,3,4,4,3,2
purple lego dollhouse with a pool and a swing,stable-diffusion/033-4.png,33,0.5068086186163849,0.498873781626669,0.517348994826192,2,2,2,1,2
purple lego dollhouse with a pool and a swing,Unidiffuser/033-1.png,33,0.266272850651459,0.332419091172192,0.439637053275574,2,2,2,2,3
purple lego dollhouse with a pool and a swing,Unidiffuser/033-2.png,33,0.480138278708686,0.483824908193103,0.480719025737651,3,3,3,3,2
purple lego dollhouse with a pool and a swing,Unidiffuser/033-3.png,33,0.547843924734557,0.554457342243482,0.576902784129874,4,4,4,2,3
purple lego dollhouse with a pool and a swing,Unidiffuser/033-4.png,33,0.484675081123492,0.492198563684369,0.435912207136106,2,3,3,2,1
a small garden with an apple tree behind it,Controlnet/034-1.png,34,0.523692989187366,0.465780513520217,0.511334136789243,3,3,3,1,2
a small garden with an apple tree behind it,Controlnet/034-2.png,34,0.4938318676214729,0.48021945256204,0.50331056107578,3,4,4,2,3
a small garden with an apple tree behind it,Controlnet/034-3.png,34,0.469110882124752,0.4925789065652129,0.55691475378505,3,3,3,1,3
a small garden with an apple tree behind it,Controlnet/034-4.png,34,0.512618497169624,0.487078123783612,0.522679857602407,3,3,3,2,2
a small garden with an apple tree behind it,DALLE/034-1.png,34,0.542743295118904,0.538090099859707,0.448474006971498,4,4,4,3,1
a small garden with an apple tree behind it,DALLE/034-2.png,34,0.615670368784068,0.6540671331645611,0.608949668790844,4,4,4,3,2
a small garden with an apple tree behind it,DALLE/034-3.png,34,0.558058320358209,0.573238877354034,0.4712410933829,3,3,3,3,2
a small garden with an apple tree behind it,DALLE/034-4.png,34,0.563080836684805,0.5381640339666179,0.510293866337096,4,4,4,3,2
a small garden with an apple tree behind it,Glide/034-1.png,34,0.3803819539489489,0.37261446088233,0.398329821908566,2,3,3,3,3
a small garden with an apple tree behind it,Glide/034-2.png,34,0.359072770190152,0.446421069203456,0.445505559291434,1,2,2,2,3
a small garden with an apple tree behind it,Glide/034-3.png,34,0.366338821868198,0.443582084219018,0.409416525867396,1,1,3,3,1
a small garden with an apple tree behind it,Glide/034-4.png,34,0.342704042845273,0.423458347628509,0.406733251150898,1,2,2,3,2
a small garden with an apple tree behind it,Lafite/034-1.png,34,0.397090948767158,0.424267924712687,0.439282527618357,2,2,3,2,2
a small garden with an apple tree behind it,Lafite/034-2.png,34,0.401500985600264,0.469222159178354,0.468223369205707,1,2,2,2,3
a small garden with an apple tree behind it,Lafite/034-3.png,34,0.35820031323432,0.434458087382225,0.481832492197832,1,2,2,1,3
a small garden with an apple tree behind it,Lafite/034-4.png,34,0.435253642214971,0.497067652968871,0.485529466917514,2,2,3,2,2
a small garden with an apple tree behind it,stable-diffusion/034-1.png,34,0.5089821465647311,0.54924985726187,0.5576254488474109,3,3,3,3,3
a small garden with an apple tree behind it,stable-diffusion/034-2.png,34,0.359693413942415,0.371183921454695,0.434248943523988,1,2,2,1,1
a small garden with an apple tree behind it,stable-diffusion/034-3.png,34,0.484951516582549,0.478750528855307,0.478220794568385,3,3,3,2,2
a small garden with an apple tree behind it,stable-diffusion/034-4.png,34,0.559221253788935,0.552776934505347,0.546956956142813,4,3,3,2,2
a small garden with an apple tree behind it,Unidiffuser/034-1.png,34,0.456317735122548,0.541567547013981,0.499639542768643,4,4,4,3,3
a small garden with an apple tree behind it,Unidiffuser/034-2.png,34,0.507471011719784,0.53570913111667,0.473110642197018,3,4,3,2,3
a small garden with an apple tree behind it,Unidiffuser/034-3.png,34,0.3599936548806479,0.43414748777073,0.402115153083023,1,2,1,3,1
a small garden with an apple tree behind it,Unidiffuser/034-4.png,34,0.5594727106815001,0.6213610282870841,0.558705726881977,3,3,3,3,3
a bloody mary cocktail next to a napkin,Controlnet/035-1.png,35,0.566623560658653,0.591909159468734,0.511672913614109,4,3,3,3,2
a bloody mary cocktail next to a napkin,Controlnet/035-2.png,35,0.607824953717275,0.598279205807292,0.545696327843892,4,4,4,3,3
a bloody mary cocktail next to a napkin,Controlnet/035-3.png,35,0.56740913834819,0.545572736245731,0.531315799635809,2,3,3,2,2
a bloody mary cocktail next to a napkin,Controlnet/035-4.png,35,0.5634335894296629,0.576162078274893,0.551899573162684,3,3,3,2,2
a bloody mary cocktail next to a napkin,DALLE/035-1.png,35,0.597345859901908,0.58330500357268,0.567845368316338,4,4,4,3,3
a bloody mary cocktail next to a napkin,DALLE/035-2.png,35,0.65101857967386,0.646545671405872,0.608994620432344,4,4,4,3,3
a bloody mary cocktail next to a napkin,DALLE/035-3.png,35,0.561492953843877,0.536377551821925,0.536073630353523,4,4,4,3,3
a bloody mary cocktail next to a napkin,DALLE/035-4.png,35,0.545916303707775,0.572361957717967,0.550451259971674,4,4,4,3,2
a bloody mary cocktail next to a napkin,Glide/035-1.png,35,0.435281258955221,0.5209777232074579,0.5630887953929,3,3,2,3,3
a bloody mary cocktail next to a napkin,Glide/035-2.png,35,0.444275032674693,0.4366323685956,0.410633243121392,2,3,2,2,2
a bloody mary cocktail next to a napkin,Glide/035-3.png,35,0.380914398437418,0.431393851932661,0.4168729862080439,1,2,2,2,2
a bloody mary cocktail next to a napkin,Glide/035-4.png,35,0.397914632221241,0.473478796686254,0.410148451967229,2,2,2,3,2
a bloody mary cocktail next to a napkin,Lafite/035-1.png,35,0.39378263601463,0.421972609699385,0.436581568842828,1,1,1,1,1
a bloody mary cocktail next to a napkin,Lafite/035-2.png,35,0.375724164712815,0.369786333893484,0.376227933040324,1,1,2,1,1
a bloody mary cocktail next to a napkin,Lafite/035-3.png,35,0.387645039748367,0.358017544873397,0.357881242576997,2,2,3,2,1
a bloody mary cocktail next to a napkin,Lafite/035-4.png,35,0.381893053800362,0.3411856741722989,0.397055418756349,1,2,1,2,1
a bloody mary cocktail next to a napkin,stable-diffusion/035-1.png,35,0.3735244780888579,0.386650364000495,0.427670581668915,2,2,3,3,2
a bloody mary cocktail next to a napkin,stable-diffusion/035-2.png,35,0.51198979222529,0.509638652247125,0.478249774570181,4,4,4,3,2
a bloody mary cocktail next to a napkin,stable-diffusion/035-3.png,35,0.5843452215160849,0.528834165136144,0.537923559439232,4,4,4,3,3
a bloody mary cocktail next to a napkin,stable-diffusion/035-4.png,35,0.558112945740483,0.539936803447665,0.499210907086072,3,3,3,2,2
a bloody mary cocktail next to a napkin,Unidiffuser/035-1.png,35,0.518875415213003,0.49939536882193,0.493790062700505,4,4,3,3,2
a bloody mary cocktail next to a napkin,Unidiffuser/035-2.png,35,0.357801987335405,0.357844534069494,0.349607962674991,1,1,1,1,1
a bloody mary cocktail next to a napkin,Unidiffuser/035-3.png,35,0.509717386791281,0.454884078906639,0.437285224635174,4,4,4,3,2
a bloody mary cocktail next to a napkin,Unidiffuser/035-4.png,35,0.48011324088032,0.458968906836494,0.504334747429986,2,3,3,3,3
a kids' book cover with an illustration of white dog driving a red pickup truck,Controlnet/036-1.png,36,0.582455230412018,0.503179811669241,0.530100081336481,3,4,3,3,2
a kids' book cover with an illustration of white dog driving a red pickup truck,Controlnet/036-2.png,36,0.493521018920701,0.447473000537861,0.441157123453096,2,2,2,2,1
a kids' book cover with an illustration of white dog driving a red pickup truck,Controlnet/036-3.png,36,0.4812466508474219,0.403419309366252,0.432800452524847,3,3,3,3,2
a kids' book cover with an illustration of white dog driving a red pickup truck,Controlnet/036-4.png,36,0.473188037751684,0.41721132102216,0.502287489249008,3,3,3,2,3
a kids' book cover with an illustration of white dog driving a red pickup truck,DALLE/036-1.png,36,0.570579199024998,0.467488597556851,0.47926215335568,4,4,4,3,2
a kids' book cover with an illustration of white dog driving a red pickup truck,DALLE/036-2.png,36,0.551960041924512,0.520238320572427,0.605098983109995,4,4,4,3,3
a kids' book cover with an illustration of white dog driving a red pickup truck,DALLE/036-3.png,36,0.592550710913771,0.6007185850665779,0.5852179680019399,3,3,3,3,3
a kids' book cover with an illustration of white dog driving a red pickup truck,DALLE/036-4.png,36,0.57018796117745,0.572637539327815,0.521205266925547,3,4,3,3,2
a kids' book cover with an illustration of white dog driving a red pickup truck,Glide/036-1.png,36,0.465432309092379,0.492916328012991,0.447185500840341,2,3,2,2,2
a kids' book cover with an illustration of white dog driving a red pickup truck,Glide/036-2.png,36,0.375918080965542,0.454478395822318,0.431809210889404,2,3,2,3,2
a kids' book cover with an illustration of white dog driving a red pickup truck,Glide/036-3.png,36,0.3945179678156549,0.4197805796642129,0.424570160537751,2,3,3,2,2
a kids' book cover with an illustration of white dog driving a red pickup truck,Glide/036-4.png,36,0.469716968447292,0.493490392637204,0.473569442231731,2,2,2,2,2
a kids' book cover with an illustration of white dog driving a red pickup truck,Lafite/036-1.png,36,0.3884252406626959,0.427578494421315,0.503441927790652,2,2,2,1,2
a kids' book cover with an illustration of white dog driving a red pickup truck,Lafite/036-2.png,36,0.354566999561872,0.355685259960606,0.3826146909120029,2,2,2,1,2
a kids' book cover with an illustration of white dog driving a red pickup truck,Lafite/036-3.png,36,0.417816581605,0.365835835140401,0.453824065501449,2,2,2,1,3
a kids' book cover with an illustration of white dog driving a red pickup truck,Lafite/036-4.png,36,0.391262436574162,0.408281423249743,0.487927945491873,2,2,2,1,3
a kids' book cover with an illustration of white dog driving a red pickup truck,stable-diffusion/036-1.png,36,0.490208871005822,0.511685227877673,0.514803041729289,3,3,3,3,2
a kids' book cover with an illustration of white dog driving a red pickup truck,stable-diffusion/036-2.png,36,0.385552978447336,0.40347463213286,0.449827774365654,2,3,2,1,1
a kids' book cover with an illustration of white dog driving a red pickup truck,stable-diffusion/036-3.png,36,0.508779457026782,0.507962929520817,0.555641952699889,4,4,4,3,2
a kids' book cover with an illustration of white dog driving a red pickup truck,stable-diffusion/036-4.png,36,0.585757708207533,0.513577061215828,0.492878122547756,3,4,4,2,2
a kids' book cover with an illustration of white dog driving a red pickup truck,Unidiffuser/036-1.png,36,0.394981352267467,0.423170188118469,0.529359338323533,1,2,3,1,2
a kids' book cover with an illustration of white dog driving a red pickup truck,Unidiffuser/036-2.png,36,0.522457971846198,0.446936079684378,0.518631142010484,4,4,4,2,3
a kids' book cover with an illustration of white dog driving a red pickup truck,Unidiffuser/036-3.png,36,0.4347998104301689,0.412390925575384,0.5243785236022149,3,3,2,1,3
a kids' book cover with an illustration of white dog driving a red pickup truck,Unidiffuser/036-4.png,36,0.538751518797702,0.461173427776658,0.507946035201789,4,3,3,2,2
A bare kitchen has wood cabinets and white appliances,Controlnet/037-1.png,37,0.5722943653035371,0.623077584304488,0.570972978333405,4,4,4,2,2
A bare kitchen has wood cabinets and white appliances,Controlnet/037-2.png,37,0.541716786025994,0.533778842690814,0.576723015151532,3,3,3,2,3
A bare kitchen has wood cabinets and white appliances,Controlnet/037-3.png,37,0.615528890366553,0.658893976961222,0.5744506790524541,4,3,3,3,3
A bare kitchen has wood cabinets and white appliances,Controlnet/037-4.png,37,0.561990522800369,0.594035013551657,0.565586299377564,4,4,4,3,2
A bare kitchen has wood cabinets and white appliances,DALLE/037-1.png,37,0.554516073898447,0.580979019305526,0.565170762691274,4,4,3,3,3
A bare kitchen has wood cabinets and white appliances,DALLE/037-2.png,37,0.7066112423281371,0.678259785340356,0.610001473826034,4,4,4,3,3
A bare kitchen has wood cabinets and white appliances,DALLE/037-3.png,37,0.621435761163794,0.633737033046788,0.676952583513969,4,4,4,3,3
A bare kitchen has wood cabinets and white appliances,DALLE/037-4.png,37,0.683351799673478,0.672994364403049,0.661789939081592,4,4,4,3,3
