prompt,image_name,index,quality_score,std_quality,mos_align,std_align
"vaporware yosemite amusement park, sci-fi style",AttnGAN_normal_106.jpg,106,1.537956569,0.699429731,1.039514841,0.915072172
"vaporware yosemite amusement park, sci-fi style",DALLE2_normal_106.jpg,106,2.339014038,0.57073773,2.390596612,0.853209068
"vaporware yosemite amusement park, sci-fi style",glide_normal_106.jpg,106,1.24239184,0.460287427,1.009528271,0.932503914
"vaporware yosemite amusement park, sci-fi style",midjourney_lowstep_106.jpg,106,2.14357511,0.856947557,2.377248288,1.150511224
"vaporware yosemite amusement park, sci-fi style",midjourney_normal_106.jpg,106,3.618755825,0.642223769,3.458587836,0.764094445
"vaporware yosemite amusement park, sci-fi style",sd1.5_highcorr_106.jpg,106,2.586734895,0.665697649,2.723869967,1.144248808
"vaporware yosemite amusement park, sci-fi style",sd1.5_lowcorr_106.jpg,106,2.996365552,0.740808381,2.94270405,0.905302314
"vaporware yosemite amusement park, sci-fi style",sd1.5_lowstep_106.jpg,106,2.896939758,0.733674745,3.572230948,0.501397157
"vaporware yosemite amusement park, sci-fi style",sd1.5_normal_106.jpg,106,3.561501185,0.659340528,3.572455852,0.386026504
"vaporware yosemite amusement park, sci-fi style",xl2.2_normal_106.jpg,106,3.906607461,0.853304399,3.377804541,0.812027859
"spritesheet game asset vector art, realistic style",AttnGAN_normal_107.jpg,107,1.014269206,0.583958032,0.856484966,0.597655792
"spritesheet game asset vector art, realistic style",DALLE2_normal_107.jpg,107,2.713760366,0.440479774,2.971918712,0.213385477
"spritesheet game asset vector art, realistic style",glide_normal_107.jpg,107,1.056157156,0.525501471,1.578814508,1.183469649
"spritesheet game asset vector art, realistic style",midjourney_lowstep_107.jpg,107,2.48951242,0.576377002,2.699333701,0.789405695
"spritesheet game asset vector art, realistic style",midjourney_normal_107.jpg,107,2.931575646,0.585183079,3.17765537,0.524333997
"spritesheet game asset vector art, realistic style",sd1.5_highcorr_107.jpg,107,2.701232452,0.561306758,2.54579025,1.03244652
"spritesheet game asset vector art, realistic style",sd1.5_lowcorr_107.jpg,107,2.377839033,0.987196057,2.885703528,0.627325418
"spritesheet game asset vector art, realistic style",sd1.5_lowstep_107.jpg,107,2.957803829,0.470691892,2.891991441,0.620136906
"spritesheet game asset vector art, realistic style",sd1.5_normal_107.jpg,107,2.85831935,0.573974455,2.835190856,0.982562334
"spritesheet game asset vector art, realistic style",xl2.2_normal_107.jpg,107,3.235341707,0.554705545,2.794502694,1.079455403
"portrait of a dancing eagle woman, abstract style",AttnGAN_normal_108.jpg,108,0.678279008,0.790858843,0.696426448,0.597760319
"portrait of a dancing eagle woman, abstract style",DALLE2_normal_108.jpg,108,1.619473192,0.837949082,1.87306074,1.423172588
"portrait of a dancing eagle woman, abstract style",glide_normal_108.jpg,108,2.138862877,0.502916652,1.608891849,0.790658744
"portrait of a dancing eagle woman, abstract style",midjourney_lowstep_108.jpg,108,3.224679853,0.958140586,3.27248283,0.664463679
"portrait of a dancing eagle woman, abstract style",midjourney_normal_108.jpg,108,4.093747728,0.678018268,3.469682644,0.473781805
"portrait of a dancing eagle woman, abstract style",sd1.5_highcorr_108.jpg,108,2.988623579,1.203449631,2.568031711,1.427273358
"portrait of a dancing eagle woman, abstract style",sd1.5_lowcorr_108.jpg,108,1.747030906,0.879954158,2.430025645,1.264995298
"portrait of a dancing eagle woman, abstract style",sd1.5_lowstep_108.jpg,108,2.586734895,0.675678523,2.991040101,1.211330807
"portrait of a dancing eagle woman, abstract style",sd1.5_normal_108.jpg,108,2.625770283,0.940302498,2.987495218,0.81558232
"portrait of a dancing eagle woman, abstract style",xl2.2_normal_108.jpg,108,2.975194143,0.764258359,3.061839408,0.76067896
"photograph of beautiful landscape, baroque style",AttnGAN_normal_109.jpg,109,1.104874015,0.406617329,0.54290384,0.653092562
"photograph of beautiful landscape, baroque style",DALLE2_normal_109.jpg,109,3.058757207,0.909877896,3.090433934,0.887605707
"photograph of beautiful landscape, baroque style",glide_normal_109.jpg,109,1.567824332,0.555968835,1.796846618,1.050983296
"photograph of beautiful landscape, baroque style",midjourney_lowstep_109.jpg,109,3.001476926,0.298063771,3.174942147,0.425878247
"photograph of beautiful landscape, baroque style",midjourney_normal_109.jpg,109,3.561501185,0.550646833,3.536641936,0.406595423
"photograph of beautiful landscape, baroque style",sd1.5_highcorr_109.jpg,109,3.359435142,0.475345828,3.665354297,0.449410182
"photograph of beautiful landscape, baroque style",sd1.5_lowcorr_109.jpg,109,3.756916035,1.083402033,3.720100101,1.054525458
"photograph of beautiful landscape, baroque style",sd1.5_lowstep_109.jpg,109,3.744508689,0.416114511,3.653161823,0.729514112
"photograph of beautiful landscape, baroque style",sd1.5_normal_109.jpg,109,3.455854147,0.614308301,3.441138159,0.707427718
"photograph of beautiful landscape, baroque style",xl2.2_normal_109.jpg,109,3.537280489,0.575150517,3.703493793,0.587766095
"painted portrait of intense woman, anime style",AttnGAN_normal_110.jpg,110,0.779719895,0.71599579,0.231318429,0.609472893
"painted portrait of intense woman, anime style",DALLE2_normal_110.jpg,110,2.251322245,0.841685076,2.805902798,0.887255671
"painted portrait of intense woman, anime style",glide_normal_110.jpg,110,0.229783115,1.008224322,0.388286871,0.514066765
"painted portrait of intense woman, anime style",midjourney_lowstep_110.jpg,110,3.39100366,0.778064364,3.548952321,0.703001786
"painted portrait of intense woman, anime style",midjourney_normal_110.jpg,110,3.9689969,0.434139214,3.321758438,0.759495466
"painted portrait of intense woman, anime style",sd1.5_highcorr_110.jpg,110,2.442957962,0.432635852,2.785369917,0.628746866
"painted portrait of intense woman, anime style",sd1.5_lowcorr_110.jpg,110,2.043565984,0.525573362,2.27858641,0.775822009
"painted portrait of intense woman, anime style",sd1.5_lowstep_110.jpg,110,2.7089479,0.562640047,2.545756544,0.647984848
"painted portrait of intense woman, anime style",sd1.5_normal_110.jpg,110,2.423784221,0.661641013,2.890851301,0.431622988
"painted portrait of intense woman, anime style",xl2.2_normal_110.jpg,110,3.972998834,0.77338241,3.659307,0.355395237
"grand canyon full of potato salad, sci-fi style",AttnGAN_normal_111.jpg,111,1.178897031,0.887921448,0.534118347,0.439784078
"grand canyon full of potato salad, sci-fi style",DALLE2_normal_111.jpg,111,2.580492981,0.448099293,1.316179121,0.478965237
"grand canyon full of potato salad, sci-fi style",glide_normal_111.jpg,111,1.419805428,0.530972454,1.202474715,0.621929457
"grand canyon full of potato salad, sci-fi style",midjourney_lowstep_111.jpg,111,1.761030355,0.89489989,2.11394401,1.043523894
"grand canyon full of potato salad, sci-fi style",midjourney_normal_111.jpg,111,2.92075847,0.823313652,2.106757591,1.043626471
"grand canyon full of potato salad, sci-fi style",sd1.5_highcorr_111.jpg,111,2.722527122,0.667997494,1.621793163,0.668996225
"grand canyon full of potato salad, sci-fi style",sd1.5_lowcorr_111.jpg,111,2.713760366,0.704018572,1.526033003,0.981476179
"grand canyon full of potato salad, sci-fi style",sd1.5_lowstep_111.jpg,111,2.523592728,0.541352835,1.511295292,0.879871317
"grand canyon full of potato salad, sci-fi style",sd1.5_normal_111.jpg,111,3.138913035,0.590777354,1.829511923,0.320232364
"grand canyon full of potato salad, sci-fi style",xl2.2_normal_111.jpg,111,3.558662387,0.712251735,2.235897584,0.938260899
"gorgeous young scandanavian woman, realistic style",AttnGAN_normal_112.jpg,112,0.789350472,0.257226969,0.594282567,0.459973271
"gorgeous young scandanavian woman, realistic style",DALLE2_normal_112.jpg,112,2.64254653,0.588156894,2.93018727,1.060021121
"gorgeous young scandanavian woman, realistic style",glide_normal_112.jpg,112,1.006207915,0.483646191,0.519696217,0.427905339
"gorgeous young scandanavian woman, realistic style",midjourney_lowstep_112.jpg,112,3.231255627,0.563412826,3.410425033,0.605335419
"gorgeous young scandanavian woman, realistic style",midjourney_normal_112.jpg,112,4.191246327,0.582222135,3.717911141,0.962136034
"gorgeous young scandanavian woman, realistic style",sd1.5_highcorr_112.jpg,112,2.86026573,0.440992951,2.628994077,1.036316266
"gorgeous young scandanavian woman, realistic style",sd1.5_lowcorr_112.jpg,112,3.714251203,0.556010456,3.5526433,0.920783175
"gorgeous young scandanavian woman, realistic style",sd1.5_lowstep_112.jpg,112,3.490797944,0.912805822,3.351474113,0.324961291
"gorgeous young scandanavian woman, realistic style",sd1.5_normal_112.jpg,112,3.127756575,0.598706097,3.054879367,0.714209477
"gorgeous young scandanavian woman, realistic style",xl2.2_normal_112.jpg,112,3.360750593,0.721483737,3.480852014,0.459137976
"epic colourful scene from a dream, abstract style",AttnGAN_normal_113.jpg,113,0.879514179,0.769726539,0.731596555,0.450480551
"epic colourful scene from a dream, abstract style",DALLE2_normal_113.jpg,113,0.889332048,0.577938545,1.44367974,0.456340619
"epic colourful scene from a dream, abstract style",glide_normal_113.jpg,113,0.298444431,0.273761388,2.41761037,1.472143015
"epic colourful scene from a dream, abstract style",midjourney_lowstep_113.jpg,113,0.977683949,0.756180393,2.568031711,1.127569438
"epic colourful scene from a dream, abstract style",midjourney_normal_113.jpg,113,3.401488261,0.590802517,3.73689006,0.500353722
"epic colourful scene from a dream, abstract style",sd1.5_highcorr_113.jpg,113,0.64666085,0.724729776,1.705822381,0.893907526
"epic colourful scene from a dream, abstract style",sd1.5_lowcorr_113.jpg,113,3.150815738,1.002826357,3.820536448,0.38622845
"epic colourful scene from a dream, abstract style",sd1.5_lowstep_113.jpg,113,1.079441167,0.57578861,3.046700546,1.260452188
"epic colourful scene from a dream, abstract style",sd1.5_normal_113.jpg,113,2.66201084,0.984634049,3.1259885,0.904725988
"epic colourful scene from a dream, abstract style",xl2.2_normal_113.jpg,113,2.586734895,0.977837348,3.380663214,0.480103284
"donut glazed with white chocolate, baroque style",AttnGAN_normal_114.jpg,114,1.038703499,0.533338568,0.631037248,0.885547035
"donut glazed with white chocolate, baroque style",DALLE2_normal_114.jpg,114,2.837204233,0.711862584,2.790068621,0.80525371
"donut glazed with white chocolate, baroque style",glide_normal_114.jpg,114,1.448560438,0.379723617,2.402534584,0.489732639
"donut glazed with white chocolate, baroque style",midjourney_lowstep_114.jpg,114,2.420513052,0.934810359,3.493385689,0.395661902
"donut glazed with white chocolate, baroque style",midjourney_normal_114.jpg,114,3.430745058,0.737115378,3.40931236,0.532222314
"donut glazed with white chocolate, baroque style",sd1.5_highcorr_114.jpg,114,3.893534731,0.48797569,3.118812912,0.731200886
"donut glazed with white chocolate, baroque style",sd1.5_lowcorr_114.jpg,114,3.091080213,0.566032177,2.703161695,0.551671285
"donut glazed with white chocolate, baroque style",sd1.5_lowstep_114.jpg,114,3.421003889,0.449611039,3.683010044,0.479935145
"donut glazed with white chocolate, baroque style",sd1.5_normal_114.jpg,114,3.031344688,0.464676776,3.174942147,0.637571547
"donut glazed with white chocolate, baroque style",xl2.2_normal_114.jpg,114,3.472753415,0.398648605,3.481534167,0.87555236
"ocean of canvas that catches fire, anime style",AttnGAN_normal_115.jpg,115,1.112671152,0.267555626,1.278288824,0.732760249
"ocean of canvas that catches fire, anime style",DALLE2_normal_115.jpg,115,1.696019687,0.788312703,2.094906068,0.904052991
"ocean of canvas that catches fire, anime style",glide_normal_115.jpg,115,0.720968251,0.342467312,0.653813422,0.964934574
"ocean of canvas that catches fire, anime style",midjourney_lowstep_115.jpg,115,1.644270161,0.776611834,1.952687802,1.018464203
"ocean of canvas that catches fire, anime style",midjourney_normal_115.jpg,115,4.472108404,0.87394065,3.167161119,0.891393643
"ocean of canvas that catches fire, anime style",sd1.5_highcorr_115.jpg,115,2.210104633,0.566071278,2.298257005,0.725490512
"ocean of canvas that catches fire, anime style",sd1.5_lowcorr_115.jpg,115,2.104380621,1.206198658,1.848675793,1.630097441
"ocean of canvas that catches fire, anime style",sd1.5_lowstep_115.jpg,115,2.560764083,0.668898127,2.677763969,0.8351375
"ocean of canvas that catches fire, anime style",sd1.5_normal_115.jpg,115,2.575026067,0.543464247,2.238834935,0.929424918
"ocean of canvas that catches fire, anime style",xl2.2_normal_115.jpg,115,3.008458905,0.563139161,3.153995905,0.876364266
"portrait of beautiful armored girl, sci-fi style",AttnGAN_normal_116.jpg,116,1.463287163,0.504604401,0.455996915,0.564498202
"portrait of beautiful armored girl, sci-fi style",DALLE2_normal_116.jpg,116,3.131243411,0.424621109,1.824290847,1.04348603
"portrait of beautiful armored girl, sci-fi style",glide_normal_116.jpg,116,1.147337281,0.506084149,0.374999202,0.308000394
"portrait of beautiful armored girl, sci-fi style",midjourney_lowstep_116.jpg,116,2.757389397,0.317265041,3.239106761,0.489428098
"portrait of beautiful armored girl, sci-fi style",midjourney_normal_116.jpg,116,4.285938012,0.358971126,4.12160257,0.148067236
"portrait of beautiful armored girl, sci-fi style",sd1.5_highcorr_116.jpg,116,3.801556621,0.660932872,3.64096935,0.666815816
"portrait of beautiful armored girl, sci-fi style",sd1.5_lowcorr_116.jpg,116,2.610677849,0.546946891,3.035247107,0.595134651
"portrait of beautiful armored girl, sci-fi style",sd1.5_lowstep_116.jpg,116,2.791787056,0.797650807,3.381448298,0.98340644
"portrait of beautiful armored girl, sci-fi style",sd1.5_normal_116.jpg,116,2.939794687,0.51331042,3.269342324,0.788648046
"portrait of beautiful armored girl, sci-fi style",xl2.2_normal_116.jpg,116,3.662501677,0.480029839,3.837079833,0.57107132
"portrait of a cloaked female devil, realistic style",AttnGAN_normal_117.jpg,117,1.012573225,0.694820241,0.929074763,0.943111693
"portrait of a cloaked female devil, realistic style",DALLE2_normal_117.jpg,117,2.176839871,0.785229781,2.443074357,0.785800386
"portrait of a cloaked female devil, realistic style",glide_normal_117.jpg,117,1.011545053,0.545776208,0.653301426,0.596414647
"portrait of a cloaked female devil, realistic style",midjourney_lowstep_117.jpg,117,3.008458905,0.492722201,3.048674194,0.65610737
"portrait of a cloaked female devil, realistic style",midjourney_normal_117.jpg,117,4.149074065,0.465611348,3.66091062,0.926996164
"portrait of a cloaked female devil, realistic style",sd1.5_highcorr_117.jpg,117,3.438253731,0.770307068,3.054879367,0.664427953
"portrait of a cloaked female devil, realistic style",sd1.5_lowcorr_117.jpg,117,3.576593619,0.585149894,3.094936968,0.640179845
"portrait of a cloaked female devil, realistic style",sd1.5_lowstep_117.jpg,117,3.438253731,0.752850955,3.398573511,0.469478862
"portrait of a cloaked female devil, realistic style",sd1.5_normal_117.jpg,117,2.391896453,0.794684475,2.78310259,0.556961473
"portrait of a cloaked female devil, realistic style",xl2.2_normal_117.jpg,117,3.145006417,0.697237104,3.244503722,0.613284584
"foxes judging a cheese competition, abstract style",AttnGAN_normal_118.jpg,118,1.112367509,0.645308149,0.547283561,0.615938553
"foxes judging a cheese competition, abstract style",DALLE2_normal_118.jpg,118,1.747030906,0.19660676,3.274264347,0.918755709
"foxes judging a cheese competition, abstract style",glide_normal_118.jpg,118,0.507518767,0.289973409,0.927777366,1.308975039
"foxes judging a cheese competition, abstract style",midjourney_lowstep_118.jpg,118,2.446668218,0.551323166,2.921613433,0.459813536
"foxes judging a cheese competition, abstract style",midjourney_normal_118.jpg,118,3.601888857,0.34027011,3.482467199,0.588218906
"foxes judging a cheese competition, abstract style",sd1.5_highcorr_118.jpg,118,2.111462098,0.859741196,2.679341611,0.903825088
"foxes judging a cheese competition, abstract style",sd1.5_lowcorr_118.jpg,118,2.687102292,0.768805409,2.737502173,0.786996345
"foxes judging a cheese competition, abstract style",sd1.5_lowstep_118.jpg,118,2.632073999,0.567216899,2.982575799,0.92376341
"foxes judging a cheese competition, abstract style",sd1.5_normal_118.jpg,118,2.254782866,0.411238367,1.920999368,0.707133373
"foxes judging a cheese competition, abstract style",xl2.2_normal_118.jpg,118,3.059933495,0.406633929,3.421504833,0.484643365
"die cut sticker of a pair of lips , warm color",AttnGAN_normal_120.jpg,120,0.940601322,0.32253825,0.69188714,0.257002627
